customer_id,gender,age,partner,number_of_dependents,married,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type
2057-ZBLPD,female,50,Yes,0,Yes,No,No,No,No,No,Yes,Yes,Optic
2058-DCJBE,M,32,No,0,No,No,No,No,No,No,No,No,Fiber
2061-VVFST,f,57,Yes,0,Yes,No,No,No,No,No,No,No,None
2065-MMKGR,female,47,No,0,No,No,No,No,No,Yes,Yes,Yes,DSL 
2067-QYTCF,Female,41,Yes,0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Optic
2068-WWXQZ,Male,61,No,0,No,No,No,No,No,No,No,No,None
2070-FNEXE,f,77,No,2,No,Yes,No,No,No,No,No,No,Fiber Optic
2070-XYMFH,F,66,No,0,NA,No,No,Yes,No,No,No,No,Optic
2072-ZVJJX,m,47,Yes,0,Yes,No,No,No,No,No,No,No,None
2073-QBVBI,f,59,Yes,0,Yes,No,Yes,No,Yes,No,No,No,cable
2074-GKOWZ,male,49,Yes,0,NA,No,No,No,No,Yes,Yes,Yes,Fiber Optic
2074-GUHPQ,female,37,No,2,No,No,Yes,Yes,Yes,No,No,No,Optic
2075-PUEPR,m,46,Yes,2,NA,No,No,No,No,No,No,No,None
2075-RMJIK,F,54,Yes,3,Yes,Yes,No,No,No,No,No,No,cable
2077-DDHJK,female,48,Yes,0,Yes,Yes,Yes,Yes,Yes,No,No,No,DSL 
2077-MPJQO,male,80,Yes,0,Yes,No,No,No,No,No,No,No,Optic
2079-FBMZK,female,50,No,0,NA,No,No,No,No,No,No,No,Fiber
2080-CAZNM,female,78,No,0,No,No,Yes,Yes,No,Yes,Yes,No,Fiber Optic
2080-GKCWQ,M,54,No,0,No,No,Yes,No,No,No,No,No,Fiber
2080-SRCDE,f,21,No,1,No,No,No,No,No,No,No,No,None
2081-KJSQF,male,25,No,0,No,No,No,No,No,No,No,No,None
2081-VEYEH,M,42,No,0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Optic
2082-CEFLT,Male,31,No,0,No,No,No,No,No,No,No,No,DSL 
2082-OJVTK,male,25,Yes,0,NA,No,No,Yes,No,No,Yes,Yes,Fiber Optic
2085-BOJKI,M,33,Yes,0,Yes,No,No,Yes,No,Yes,Yes,Yes,Optic
2085-JVGAD,M,56,Yes,0,Yes,No,No,No,No,No,No,No,None
2087-QAREY,f,60,Yes,0,NA,No,Yes,Yes,No,No,No,No,cable
2088-IEBAU,Female,63,No,0,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
2091-GPPIQ,F,56,Yes,0,NA,No,Yes,No,Yes,Yes,Yes,Yes,Cable
2091-MJTFX,f,57,Yes,2,Yes,No,No,No,Yes,Yes,Yes,Yes,DSL 
2091-RFFBA,F,70,No,0,No,No,No,No,No,No,No,No,Fiber
2096-XOTMO,F,40,Yes,3,NA,No,No,No,No,No,No,No,None
2097-YVPKN,m,56,No,0,No,No,No,No,No,No,No,No,None
2100-BDNSN,f,39,Yes,0,Yes,No,No,Yes,Yes,Yes,No,No,DSL
2101-RANCD,female,50,No,0,No,No,No,No,No,No,No,No,Optic
2103-ZRXFN,m,19,No,0,NA,No,No,No,No,No,No,No,DSL
2105-PHWON,Female,41,Yes,0,Yes,No,No,Yes,Yes,No,Yes,Yes,Fiber Optic
2107-FBPTK,f,80,No,0,No,No,Yes,Yes,No,Yes,Yes,No,Optic
2108-GLPQB,M,49,Yes,0,Yes,No,No,Yes,No,No,No,No,DSL 
2108-XWMPY,M,29,No,0,No,Yes,Yes,No,No,No,No,No,DSL 
2108-YKQTY,f,42,No,0,No,No,Yes,No,No,No,No,No,DSL 
2111-DWYHN,male,31,No,0,No,No,No,No,No,No,No,No,None
2114-MGINA,Female,57,No,0,No,No,No,No,No,Yes,Yes,Yes,Fiber
2115-BFTIW,Male,52,No,0,No,No,No,No,No,No,No,No,Fiber
2120-SMPEX,m,43,No,0,No,No,No,No,No,No,No,No,None
2121-JAFOM,Female,23,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber
2122-SZZZD,m,60,No,0,No,No,No,No,No,No,No,No,None
2122-YWVYA,female,44,No,0,No,Yes,No,No,No,No,No,No,Fiber Optic
2123-AGEEN,F,66,No,0,No,No,No,Yes,No,Yes,No,No,Optic
2123-VSCOT,Female,39,Yes,0,NA,No,No,Yes,Yes,Yes,No,No,cable
2126-GSEGL,F,53,Yes,0,NA,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL 
2129-ALKBS,f,49,Yes,4,NA,No,No,No,No,No,No,No,None
2133-TSRRM,female,47,No,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Optic
2135-DQWAQ,female,37,No,0,NA,No,Yes,No,No,Yes,No,No,Optic
2135-RXIHG,M,63,No,0,No,No,No,No,No,No,No,No,Cable
2137-DQMEV,Male,39,Yes,2,Yes,Yes,Yes,No,No,Yes,No,No,DSL 
2138-VFAPZ,F,40,Yes,1,Yes,No,No,No,No,No,No,No,None
2139-FQHLM,m,49,No,0,No,No,No,Yes,Yes,Yes,No,No,Optic
2141-RRYGO,Female,51,No,0,No,No,Yes,No,No,Yes,Yes,Yes,DSL 
2143-LJULT,F,55,Yes,0,Yes,No,No,No,No,No,No,No,None
2144-BFDSO,f,70,Yes,0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber
2144-ESWKO,M,47,No,0,No,Yes,No,Yes,No,No,No,No,cable
2146-EGVDT,Male,33,Yes,0,NA,No,No,No,No,No,No,No,None
2150-OEGBV,male,31,No,0,No,No,No,No,No,No,No,No,None
2150-UWTFY,f,21,Yes,3,Yes,Yes,Yes,Yes,No,No,No,No,DSL
2150-WLKUW,F,27,Yes,0,Yes,No,Yes,No,No,Yes,No,No,DSL
2153-MREFK,Female,55,Yes,0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Optic
2154-KVJFF,f,42,No,0,NA,No,Yes,No,No,No,No,No,Optic
2155-AMQRX,Female,37,No,0,No,No,No,No,Yes,No,No,No,Cable
2157-MXBJS,Male,20,Yes,0,Yes,No,No,Yes,No,Yes,Yes,Yes,Cable
2159-TURXX,M,26,No,0,NA,No,No,No,No,No,No,No,None
2160-GPFXD,Male,25,Yes,2,Yes,Yes,Yes,No,Yes,No,No,No,DSL 
2162-FRZAA,M,45,Yes,2,NA,No,Yes,Yes,Yes,No,No,No,DSL 
2164-SOQXL,Female,31,Yes,2,Yes,No,No,No,No,No,No,No,None
2165-VOEGB,f,23,No,0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Optic
2167-FQSTQ,F,20,Yes,0,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
2169-RRLFW,Female,48,Yes,0,Yes,No,No,No,No,No,No,No,None
2171-UDMFD,m,22,Yes,3,Yes,No,No,No,No,No,No,No,None
2172-EJXVF,Female,65,No,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
2176-LVPNX,Female,69,No,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,DSL
2176-OSJUV,Male,29,Yes,0,NA,Yes,Yes,No,Yes,No,No,Yes,DSL
2178-PMGCJ,Male,22,No,0,NA,No,No,No,No,No,No,No,Fiber Optic
2180-DXNEG,female,46,No,0,NA,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
2181-TIDSV,M,47,Yes,3,Yes,No,No,No,No,No,No,No,None
2181-UAESM,m,30,No,0,No,Yes,No,Yes,No,No,No,No,cable
2186-QZEYA,F,68,No,0,No,Yes,Yes,No,No,No,No,No,DSL 
2187-LZGPL,female,36,No,0,No,No,Yes,No,No,No,Yes,Yes,DSL 
2187-PKZAY,male,23,No,0,No,No,No,No,No,No,Yes,Yes,Fiber
2188-SXWVT,F,31,No,0,No,Yes,Yes,No,No,No,No,No,DSL 
2189-UXTKY,female,27,Yes,0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,DSL
2189-WWOEW,F,37,No,0,No,No,Yes,No,No,No,Yes,Yes,Fiber Optic
2190-BCXEC,Female,61,Yes,0,NA,No,No,No,Yes,No,No,No,Fiber Optic
2190-PHBHR,f,22,Yes,0,Yes,Yes,Yes,No,No,No,Yes,Yes,Fiber Optic
2192-CKRLV,Female,57,Yes,0,NA,Yes,Yes,Yes,No,No,Yes,Yes,DSL
2192-OZITF,F,60,No,0,No,Yes,No,No,Yes,No,Yes,Yes,DSL 
2193-SFWQW,Male,47,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber
2194-IIQOF,F,38,Yes,0,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL 
2195-VVRJF,m,74,Yes,0,Yes,Yes,No,No,No,No,Yes,No,DSL 
2195-ZRVAX,f,40,Yes,0,Yes,No,No,Yes,No,No,Yes,Yes,cable
2197-OMWGI,F,65,Yes,1,Yes,No,Yes,Yes,No,Yes,Yes,Yes,DSL
2200-DSAAL,Female,52,No,0,No,No,Yes,Yes,No,Yes,Yes,Yes,DSL 
2202-CUYXZ,Male,25,No,0,NA,No,No,Yes,No,Yes,No,Yes,Fiber Optic
2202-OUTMO,female,59,Yes,0,Yes,Yes,No,No,Yes,No,No,No,DSL 
2203-GHNWN,f,24,Yes,0,NA,No,No,Yes,No,No,No,Yes,Fiber
2205-LPVGL,male,71,Yes,1,Yes,Yes,Yes,No,Yes,No,No,No,Optic
2205-YMZZJ,male,75,No,0,No,No,No,No,No,Yes,No,No,Optic
2207-NHRJK,Male,58,No,0,No,No,Yes,No,No,No,No,No,DSL 
2207-OBZNX,male,56,No,0,NA,Yes,No,No,No,No,No,No,cable
2207-QPJED,f,66,Yes,0,Yes,No,No,Yes,Yes,Yes,No,No,Optic
2207-RYYRL,Male,34,Yes,1,Yes,No,No,No,No,No,No,No,None
2208-MPXIO,F,42,Yes,2,Yes,No,No,No,No,No,No,No,None
2208-NKVVH,m,60,Yes,2,Yes,No,No,No,No,No,No,No,None
2208-NQBCT,f,23,Yes,3,NA,Yes,Yes,No,No,No,No,No,Optic
2208-UGTGR,Male,62,No,0,No,No,Yes,No,No,Yes,Yes,Yes,Optic
2209-XADXF,Female,40,No,0,NA,No,No,No,No,No,No,No,DSL
2211-RMNHO,f,36,Yes,2,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Cable
2212-LYASK,Male,25,Yes,0,Yes,No,Yes,Yes,No,No,Yes,Yes,DSL
2215-ZAFGX,m,35,No,0,No,No,No,No,No,Yes,No,No,Fiber Optic
2219-MVUSO,m,59,No,0,NA,No,No,No,No,No,No,No,Cable
2220-IAHLS,Female,49,No,0,NA,No,No,No,No,No,No,No,None
2223-GDSHL,male,41,Yes,1,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber
2223-KAGMX,F,47,No,0,No,No,No,No,No,No,No,No,None
2225-ZRGSG,Female,38,Yes,0,Yes,Yes,Yes,Yes,Yes,No,No,No,Fiber
2226-ICFDO,f,39,Yes,0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL
2227-JRSJX,F,22,No,0,NA,No,Yes,No,Yes,Yes,Yes,Yes,Optic
2228-BZDEE,Female,45,No,0,No,No,No,No,No,No,No,No,None
2229-DPMBI,f,19,Yes,2,Yes,No,No,No,No,No,No,No,None
2229-VWQJH,F,34,No,0,NA,No,No,Yes,No,No,No,No,DSL 
2230-XTUWL,f,20,Yes,2,Yes,No,No,No,No,No,No,No,None
2232-DMLXU,F,22,Yes,0,Yes,No,No,No,No,Yes,No,Yes,DSL 
2233-FAGXV,f,41,Yes,3,NA,No,No,No,No,No,No,No,None
2233-TXSIU,Male,20,Yes,2,Yes,Yes,No,Yes,No,Yes,No,No,DSL
2234-EOFPT,m,48,Yes,0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,DSL 
2234-XADUH,f,30,Yes,2,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Optic
2235-DWLJU,female,75,No,0,No,No,No,No,No,Yes,Yes,Yes,DSL 
2235-EZAIK,Female,21,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,DSL
2235-ZGKPT,f,36,Yes,1,Yes,No,No,No,No,No,No,No,cable
2236-HILPA,male,55,Yes,2,Yes,No,No,No,No,No,No,No,None
2237-ZFSMY,f,29,No,0,NA,Yes,No,Yes,Yes,Yes,No,Yes,Fiber
2239-CFOUJ,male,27,Yes,2,NA,No,No,No,No,No,No,No,None
2239-CGBUZ,f,56,Yes,0,Yes,Yes,Yes,No,Yes,No,No,No,cable
2239-JALAW,m,20,No,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Fiber
2240-HSJQD,m,44,No,2,No,No,Yes,No,No,No,No,No,Optic
2242-MFOTG,M,29,No,0,No,Yes,No,No,No,No,No,No,Fiber
2243-FNMMI,m,20,No,0,No,No,No,No,No,No,No,No,None
2245-ADZFJ,F,58,Yes,0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,DSL 
2249-YPRNG,f,57,Yes,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Optic
2250-IVBWA,male,47,Yes,2,Yes,Yes,Yes,No,No,No,No,No,Fiber Optic
2251-PYLPB,m,34,Yes,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Cable
2252-ISRNH,M,22,Yes,3,Yes,No,No,Yes,No,Yes,No,No,Fiber
2252-JHJGE,m,24,No,0,No,Yes,No,Yes,No,Yes,Yes,Yes,Optic
2252-NKNSI,m,63,No,0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,DSL 
2253-KPMNB,f,29,Yes,2,Yes,Yes,Yes,Yes,Yes,No,No,No,DSL 
2254-DLXRI,Female,33,No,0,No,No,Yes,No,No,No,No,No,Fiber
2256-YLYLP,male,45,Yes,1,NA,No,No,Yes,Yes,Yes,Yes,Yes,DSL
2257-BOVXD,male,48,Yes,0,Yes,No,No,No,Yes,Yes,No,No,DSL 
2259-OUUSZ,male,28,No,0,NA,No,No,Yes,Yes,No,No,No,DSL 
2260-USTRB,Female,75,No,0,No,No,No,No,No,No,No,No,Fiber Optic
2262-SLNVK,female,53,No,0,No,No,No,No,No,No,No,No,Optic
2263-SFSQZ,m,46,Yes,2,Yes,No,No,No,No,No,No,No,None
2265-CYWIV,Female,68,Yes,0,Yes,Yes,No,No,No,Yes,Yes,No,Fiber Optic
2266-FUBDZ,male,19,NA,3,Yes,No,No,No,No,No,No,No,None
2266-SJNAT,F,21,Yes,0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber
2267-FPIMA,m,27,Yes,0,Yes,Yes,Yes,No,No,No,Yes,Yes,Fiber Optic
2267-WTPYD,F,77,Yes,0,Yes,No,Yes,Yes,No,No,Yes,No,Fiber
2270-CHBFN,f,46,Yes,0,Yes,Yes,Yes,Yes,Yes,No,No,No,Fiber Optic
2272-JKMSI,female,42,Yes,3,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Optic
2272-QAGFO,f,75,No,0,No,No,No,No,No,No,No,No,Fiber
2272-UOINI,female,44,No,0,NA,Yes,Yes,No,Yes,Yes,Yes,Yes,Cable
2272-WUSPA,f,48,Yes,0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber
2273-QCKXA,male,39,No,0,NA,No,No,No,Yes,No,No,No,cable
2274-XUATA,male,78,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable
2275-RBYQS,female,38,No,0,No,No,No,No,No,No,No,No,DSL 
2276-YDAVZ,Female,63,No,0,No,No,No,No,No,No,No,No,Fiber
2277-AXSDC,female,46,No,0,NA,No,No,No,No,No,No,No,None
2277-BKJKN,f,70,Yes,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
2277-DJJDL,Male,69,Yes,0,Yes,No,No,No,Yes,Yes,Yes,No,Fiber Optic
2277-VWCNI,F,65,No,0,NA,No,No,No,No,No,No,No,DSL
2279-AXJJK,Male,27,Yes,0,Yes,No,Yes,No,Yes,No,Yes,Yes,Fiber Optic
2282-YGNOR,Female,42,No,0,No,Yes,No,Yes,Yes,No,No,No,DSL
2284-VFLKH,Male,23,Yes,0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber
2292-XQWSV,m,19,Yes,2,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL
2293-IJWPS,F,39,Yes,0,NA,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
2294-DMMUS,f,25,Yes,3,NA,No,No,No,No,Yes,Yes,Yes,DSL
2294-SALNE,M,51,Yes,0,Yes,No,Yes,Yes,Yes,No,No,No,Fiber Optic
2296-DKZFP,F,25,Yes,0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,DSL
2300-RQGOI,female,33,No,0,No,No,No,No,No,No,No,No,None
2302-ANTDP,Female,76,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Fiber Optic
2302-OUZXB,Male,62,Yes,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,DSL
2303-PJYHN,Female,27,Yes,0,Yes,No,No,No,No,No,No,No,None
2305-MRGLV,Male,31,Yes,0,Yes,No,No,No,Yes,No,No,No,Fiber
2307-FYNNL,male,67,No,0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Optic
2308-STERM,F,58,No,0,NA,No,No,No,No,No,No,No,None
2309-OSFEU,M,42,No,0,No,No,No,No,No,No,Yes,Yes,DSL
2311-QYMUQ,female,41,Yes,0,NA,No,Yes,Yes,No,Yes,No,No,Fiber Optic
2314-TNDJQ,F,28,Yes,3,NA,Yes,Yes,Yes,Yes,No,Yes,Yes,Cable
2316-ESMLS,F,54,Yes,0,Yes,Yes,No,No,Yes,No,No,No,DSL 
2320-JRSDE,female,33,Yes,1,NA,No,No,No,No,No,No,No,None
2320-SLKMB,f,46,No,0,NA,No,No,Yes,Yes,Yes,No,No,cable
2320-TZRRH,female,38,No,0,No,No,No,No,No,No,No,No,None
2320-YKQBO,Female,51,No,0,No,No,No,No,No,No,No,No,None
2321-OMBXY,female,55,Yes,0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,DSL 
2322-VCZHZ,male,70,Yes,0,Yes,Yes,Yes,No,No,No,Yes,No,Optic
2323-ARSVR,male,51,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Optic
2324-AALNO,f,63,No,0,NA,No,No,No,No,No,No,No,None
2324-EFHVG,m,37,No,0,NA,No,Yes,Yes,No,Yes,Yes,Yes,Optic
2325-NBPZG,F,20,NA,0,No,Yes,No,No,No,No,No,No,Fiber
2325-WINES,female,44,No,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Fiber
2325-ZUSFD,female,46,Yes,0,Yes,Yes,No,No,No,Yes,Yes,Yes,DSL
2330-PQGDQ,male,36,Yes,3,Yes,No,Yes,No,Yes,No,No,No,Fiber Optic
2332-EFBJY,Male,35,No,0,No,No,No,No,No,No,No,No,None
2332-TODQS,f,44,No,0,No,No,No,No,No,No,No,No,None
2333-KWEWW,M,64,No,0,No,No,No,No,No,No,No,No,None
2335-GSODA,Male,36,No,3,No,Yes,No,Yes,Yes,No,No,No,DSL
2338-BQEZT,F,38,No,0,No,Yes,No,No,No,No,No,No,DSL 
2342-CKIAO,F,39,No,0,NA,No,No,No,No,No,No,No,None
2344-JMOGN,Male,54,Yes,0,NA,No,Yes,Yes,Yes,Yes,No,No,Fiber
2346-CZYIL,m,42,No,0,NA,No,No,No,No,No,No,No,None
2346-DJQTB,female,54,No,0,No,No,No,No,No,No,No,No,DSL 
2346-LOCWC,f,52,Yes,2,Yes,No,No,No,No,No,No,No,None
2347-WKKAE,M,52,Yes,0,Yes,Yes,No,Yes,No,No,Yes,Yes,Fiber Optic
2348-KCJLT,F,60,Yes,0,Yes,Yes,Yes,Yes,No,No,No,No,cable
2351-BKRZW,f,30,Yes,1,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Cable
2351-RRBUE,F,20,Yes,0,NA,No,No,No,No,No,No,No,None
2357-COQEK,female,79,No,0,No,No,No,Yes,Yes,Yes,Yes,No,Optic
2359-KLTEK,Female,25,Yes,3,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber
2359-KMGLI,M,52,No,0,No,No,Yes,No,No,No,No,No,Fiber
2359-QWQUL,F,35,Yes,0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
2360-RDGRO,m,48,Yes,0,NA,Yes,No,Yes,No,Yes,Yes,Yes,Fiber Optic
2361-FJWNO,Male,55,No,0,No,No,Yes,No,Yes,No,No,No,Cable
2361-UPSND,F,45,Yes,0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,DSL
2362-IBOOY,m,22,No,0,No,No,No,No,No,No,Yes,Yes,Fiber
2363-BJLSL,male,49,No,0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL 
2364-UFROM,male,47,No,0,No,Yes,Yes,No,Yes,Yes,No,No,Cable
2368-GAKKQ,f,28,No,0,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
2369-FEVNO,Male,36,No,0,No,No,No,No,No,No,No,No,None
2369-UAPKZ,m,43,No,0,No,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
2371-JQHZZ,m,54,Yes,0,Yes,No,No,No,No,Yes,Yes,Yes,Fiber
2371-JUNGC,Male,46,No,0,No,No,No,No,No,No,No,No,None
2371-KFUOG,Male,54,No,0,No,Yes,Yes,No,No,Yes,Yes,Yes,Fiber Optic
2372-HWUHI,m,45,No,0,No,No,No,No,No,No,No,No,DSL
2373-NTKOD,male,40,No,0,No,No,No,No,No,Yes,Yes,Yes,cable
2378-HTWFW,male,78,No,0,No,Yes,No,No,No,No,Yes,No,Optic
2378-VTKDH,m,76,Yes,0,NA,No,Yes,Yes,No,Yes,Yes,No,Fiber
2378-YIZKA,Female,61,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
2379-ENZGV,M,61,No,0,No,No,Yes,No,No,Yes,No,No,Fiber
2379-GYFLQ,m,31,No,0,No,No,Yes,Yes,No,Yes,No,No,Fiber Optic
2380-DAMQP,f,63,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Optic
2382-BCKQJ,female,41,No,0,No,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
2384-OVPSA,female,65,No,0,No,No,No,No,No,No,No,No,None
2386-LAHRK,male,22,No,0,No,No,No,No,No,Yes,No,No,DSL 
2386-OWURY,F,20,No,0,No,No,No,No,Yes,Yes,Yes,Yes,Optic
2387-KDZQY,m,46,No,0,No,No,No,No,No,No,No,No,None
2388-LAESQ,female,74,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Fiber Optic
2391-IPLOP,M,25,Yes,0,NA,No,No,Yes,Yes,Yes,No,No,cable
2391-SOORI,Male,40,No,1,No,Yes,No,No,No,No,No,No,DSL 
2393-DIVAI,Female,40,No,0,No,No,No,No,No,No,No,No,None
2397-BRLOM,male,67,Yes,0,Yes,No,No,No,No,Yes,No,No,Fiber
2398-YPMUR,female,77,Yes,0,Yes,No,No,No,No,No,No,No,Fiber
2400-FEQME,m,57,Yes,3,Yes,No,No,No,No,No,No,No,None
2400-XIWIO,f,30,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable
2402-TAIRZ,F,48,No,0,No,No,Yes,Yes,No,No,No,No,Fiber
2403-BCASL,Male,66,Yes,0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,cable
2404-JIBFC,f,37,Yes,3,NA,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL
2405-LBMUW,Female,25,Yes,1,Yes,Yes,Yes,No,Yes,No,Yes,Yes,DSL 
2408-PSJVE,m,41,Yes,3,Yes,No,Yes,Yes,Yes,No,No,No,DSL 
2408-TZMJL,m,43,Yes,0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber
2408-WITXK,female,67,No,0,No,No,No,No,No,No,Yes,No,DSL
2410-CIYFZ,M,42,No,2,NA,No,No,No,No,No,No,No,None
2418-TPEUN,female,58,Yes,1,NA,No,No,No,No,No,No,No,None
2419-FSORS,Male,29,Yes,0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Optic
2424-WVHPL,M,79,No,0,No,No,No,No,Yes,No,No,No,Fiber
2428-HYUNX,male,74,Yes,0,NA,No,No,No,No,No,No,No,None
2428-ZMCTB,Male,24,No,0,NA,No,No,No,No,No,No,No,None
2429-AYKKO,m,52,No,0,No,No,No,No,No,No,No,No,None
2430-RRYUW,M,32,No,0,No,Yes,Yes,No,No,No,No,No,DSL
2430-USGXP,male,44,Yes,0,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
2432-TFSMK,m,43,No,0,No,No,No,Yes,No,Yes,No,No,Optic
2433-KMEAS,male,62,No,0,NA,Yes,No,No,No,No,No,No,DSL
2434-EEVDB,f,45,Yes,0,Yes,Yes,No,Yes,No,Yes,No,No,Fiber
2436-QBZFP,female,53,NA,1,Yes,No,Yes,No,No,Yes,No,No,DSL
2439-LYPMQ,Male,79,Yes,0,Yes,No,Yes,Yes,No,Yes,Yes,No,Fiber Optic
2439-QKJUL,Male,31,No,0,No,No,No,No,No,No,No,No,None
2446-BEGGB,F,79,No,0,No,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
2446-PLQVO,M,32,No,0,No,No,No,No,No,No,No,No,Fiber
2446-ZKVAF,M,19,Yes,0,Yes,No,Yes,No,No,No,No,No,DSL 
2450-ZKEED,f,33,No,0,No,No,No,Yes,Yes,No,No,No,DSL
2451-YMUXS,Male,79,No,0,No,Yes,Yes,No,Yes,No,No,No,DSL
2452-KDRRH,Male,76,No,0,No,No,No,Yes,No,Yes,Yes,No,Optic
2452-MRMZF,Female,70,Yes,0,Yes,No,No,No,No,No,No,No,None
2452-SNHFZ,F,19,No,0,NA,Yes,No,No,No,No,No,No,Fiber
2453-SAFNS,f,68,No,0,NA,No,Yes,No,Yes,Yes,No,No,Cable
2454-RPBRZ,f,67,Yes,0,NA,No,Yes,Yes,No,Yes,No,No,Optic
2455-USLMV,f,30,No,0,No,Yes,No,Yes,No,No,No,No,Fiber Optic
2458-EOMRE,female,19,No,0,No,Yes,No,Yes,No,No,Yes,Yes,DSL
2460-FPSYH,f,72,No,0,No,Yes,Yes,No,No,Yes,Yes,Yes,cable
2460-NGXBJ,m,65,Yes,1,NA,No,No,No,No,No,No,No,Fiber Optic
2462-XIIJB,m,33,No,0,No,No,No,Yes,No,Yes,No,No,Fiber Optic
2465-BLLEU,M,31,No,0,No,No,No,No,No,No,No,No,None
2466-FCCPT,female,50,Yes,3,Yes,No,No,No,No,No,No,No,None
2466-NEJOJ,m,58,Yes,3,Yes,No,No,No,No,No,No,No,None
2468-SJFLM,m,37,No,0,No,No,No,No,Yes,No,No,No,Optic
2469-DTSGX,female,72,No,0,No,No,Yes,Yes,Yes,Yes,Yes,No,Optic
2472-OVKUP,Male,39,Yes,2,Yes,No,Yes,Yes,No,No,Yes,Yes,Fiber
2474-BRUCM,Male,76,Yes,0,NA,Yes,No,No,No,Yes,Yes,No,Fiber Optic
2474-LCNUE,female,20,Yes,0,NA,No,No,No,Yes,Yes,Yes,Yes,Cable
2475-MROZF,M,36,No,0,No,Yes,Yes,Yes,Yes,No,No,No,Fiber Optic
2476-YGEFM,F,24,No,0,No,No,No,No,No,No,No,No,Optic
2478-EEWWM,male,21,Yes,0,Yes,No,No,No,No,Yes,Yes,Yes,DSL 
2479-BRAMR,M,74,Yes,0,Yes,Yes,No,Yes,No,No,No,No,Optic
2480-EJWYP,female,66,Yes,0,NA,No,Yes,No,No,Yes,Yes,No,Optic
