customer_id,tenure,internet_service,phone_service,multiple_lines,avg_monthly_gb_download,unlimited_data,offer,referred_a_friend,number_of_referrals
3384-CTMSF,47,Yes,Yes,Yes,21,Yes,Offer B,Yes,2
3387-PLKUI,13,No,Yes,No,0,No,Offer D,Yes,6
3387-VATUS,5,Yes,Yes,Yes,19,Yes,Offer E,No,0
3389-KTRXV,23,No,Yes,Yes,0,No,None,No,0
3389-YGYAI,8,Yes,Yes,Yes,15,Yes,None,No,0
3391-JSQEW,40,Yes,Yes,No,28,Yes,None,Yes,7
3392-EHMNK,67,Yes,Yes,Yes,27,Yes,Offer A,Yes,1
3393-FMZPV,25,Yes,Yes,Yes,3,Yes,None,No,0
3396-DKDEL,70,Yes,Yes,Yes,53,Yes,Offer A,Yes,3
3397-AVTKU,43,Yes,Yes,No,13,Yes,None,No,0
3398-FSHON,12,Yes,Yes,Yes,18,Yes,None,No,0
3398-GCPMU,72,Yes,Yes,Yes,24,Yes,Offer A,Yes,4
3398-ZOUAA,21,Yes,Yes,No,18,Yes,Offer D,Yes,1
3399-BMLVW,51,Yes,Yes,No,10,Yes,Offer B,Yes,5
3400-ESFUW,55,Yes,Yes,No,48,No,Offer B,Yes,1
3401-URHDA,51,Yes,Yes,Yes,3,Yes,None,No,0
3402-XRIUO,22,Yes,Yes,Yes,25,Yes,Offer D,Yes,5
3404-JNXAX,51,Yes,Yes,Yes,27,Yes,Offer B,Yes,9
3407-JMJQQ,71,Yes,Yes,Yes,69,No,None,Yes,2
3407-QGWLG,3,No,Yes,No,0,No,None,No,0
3410-MHHUM,44,Yes,Yes,Yes,27,No,Offer B,Yes,4
3410-YOQBQ,31,Yes,Yes,No,27,No,None,No,0
3411-WLRSQ,3,Yes,Yes,No,17,No,Offer E,Yes,3
3413-BMNZE,1,Yes,Yes,No,12,Yes,Offer E,No,0
3413-CSSTH,41,Yes,Yes,Yes,3,Yes,None,No,0
3413-DHLPB,60,Yes,Yes,Yes,19,Yes,Offer B,Yes,1
3415-TAILE,2,Yes,Yes,No,51,Yes,None,Yes,1
3417-TSCIC,29,Yes,No,No,59,Yes,None,No,0
3419-SNJJD,65,Yes,Yes,Yes,28,Yes,Offer B,Yes,3
3420-YJLQT,2,Yes,Yes,Yes,6,Yes,Offer E,No,0
3420-ZDBMA,5,Yes,Yes,No,9,Yes,Offer E,No,0
3422-GALYP,2,Yes,Yes,Yes,85,Yes,Offer E,No,0
3422-LYEPQ,1,Yes,Yes,No,19,Yes,Offer E,Yes,1
3422-WJOYD,28,Yes,Yes,No,48,No,None,Yes,1
3423-HHXAO,14,No,Yes,No,0,No,None,Yes,2
3424-NMNBO,58,Yes,Yes,Yes,19,Yes,None,Yes,1
3426-NIYYL,15,Yes,Yes,Yes,26,No,Offer D,No,0
3427-GGZZI,19,Yes,Yes,Yes,52,Yes,None,Yes,1
3428-MMGUB,60,Yes,Yes,Yes,10,Yes,None,No,0
3428-XZMAZ,1,Yes,Yes,No,27,Yes,None,No,0
3429-IFLEM,71,Yes,Yes,No,28,Yes,Offer A,No,0
3439-GVUSX,1,Yes,No,No,29,Yes,None,No,0
3440-JPSCL,6,Yes,Yes,No,59,Yes,None,No,0
3441-CGZJH,43,Yes,No,No,10,No,None,Yes,8
3442-ZHHCC,68,Yes,Yes,Yes,13,Yes,Offer A,No,0
3445-HXXGF,58,Yes,No,No,24,Yes,Offer B,Yes,6
3446-QDSZF,4,Yes,Yes,No,10,Yes,Offer E,No,0
3450-WXOAT,46,Yes,Yes,No,16,Yes,Offer B,No,0
3451-VAWLI,35,No,Yes,No,0,No,None,Yes,5
3452-ABWRL,47,Yes,Yes,Yes,20,Yes,None,No,0
3452-FLHYD,25,No,Yes,No,0,No,None,Yes,3
3452-GWUIN,19,Yes,Yes,Yes,27,Yes,None,Yes,10
3452-SRFEG,49,Yes,Yes,Yes,18,Yes,Offer B,No,0
3453-RTHJQ,6,Yes,Yes,No,18,Yes,Offer E,No,0
3454-JFUBC,68,No,Yes,No,0,No,Offer A,No,0
3457-PQBYH,58,No,Yes,No,0,No,None,Yes,6
3458-IDMFK,25,No,Yes,No,0,No,Offer C,No,0
3460-TJBWI,24,No,Yes,Yes,0,No,None,Yes,1
3462-BJQQA,6,Yes,Yes,Yes,42,No,None,No,0
3466-BYAVD,15,Yes,Yes,No,21,Yes,None,Yes,1
3466-RITXD,26,Yes,Yes,Yes,8,Yes,None,No,0
3466-WAESX,16,Yes,Yes,Yes,18,Yes,Offer D,No,0
3468-DRVQJ,10,Yes,Yes,Yes,26,Yes,None,Yes,5
3470-BTGQO,21,Yes,Yes,No,29,Yes,Offer D,No,0
3470-OBUET,67,Yes,Yes,Yes,16,Yes,None,Yes,5
3472-OAOOR,19,Yes,No,No,52,Yes,None,Yes,3
3472-QPRCH,40,No,Yes,Yes,0,No,None,Yes,9
3473-XIIIT,16,Yes,Yes,Yes,26,Yes,None,Yes,1
3474-BAFSJ,57,Yes,No,No,69,No,None,Yes,2
3481-JHUZH,41,Yes,Yes,Yes,3,Yes,Offer B,Yes,10
3482-ABPKK,28,Yes,Yes,No,48,No,Offer C,No,0
3486-HOOGQ,70,Yes,Yes,Yes,19,Yes,Offer A,Yes,3
3486-KHMLI,21,No,Yes,Yes,0,No,Offer D,No,0
3486-NPGST,36,No,Yes,No,0,No,None,No,0
3487-EARAT,70,Yes,Yes,No,21,Yes,None,Yes,7
3488-PGMQJ,8,Yes,Yes,No,7,Yes,None,No,0
3489-HHPFY,2,Yes,Yes,Yes,13,Yes,None,Yes,9
3489-VSFRD,56,Yes,Yes,No,22,Yes,Offer B,No,0
3494-JCHRQ,1,Yes,Yes,No,20,Yes,None,No,0
3496-LFSZU,4,Yes,Yes,No,5,No,None,Yes,2
3498-LZGQZ,63,No,Yes,No,0,No,None,Yes,2
3500-NSDOA,68,Yes,Yes,Yes,10,Yes,None,Yes,1
3500-RMZLT,15,Yes,Yes,No,8,No,None,No,0
3503-TYDAY,43,Yes,Yes,Yes,15,Yes,Offer B,Yes,7
3506-LCJDC,1,No,Yes,No,0,No,None,Yes,1
3506-OVLKD,35,No,Yes,Yes,0,No,None,No,0
3507-GASNP,60,No,Yes,No,0,No,Offer B,No,0
3508-CFVZL,71,Yes,Yes,Yes,19,Yes,Offer A,No,0
3508-VLHCZ,71,Yes,Yes,Yes,20,Yes,Offer A,Yes,10
3509-GWQGF,24,Yes,Yes,No,13,No,Offer C,No,0
3511-APPBJ,23,Yes,Yes,No,30,Yes,None,No,0
3511-BFTJW,72,Yes,No,No,82,Yes,Offer A,Yes,8
3512-IZIKN,70,Yes,Yes,Yes,24,Yes,Offer A,Yes,1
3518-FSTWG,72,Yes,Yes,Yes,4,Yes,None,Yes,1
3518-PZXZQ,1,Yes,Yes,No,82,Yes,None,Yes,8
3519-ZKXGG,3,Yes,Yes,Yes,29,Yes,Offer E,Yes,1
3520-FJGCV,72,Yes,Yes,Yes,14,Yes,None,Yes,2
3521-HTQTV,34,No,Yes,Yes,0,No,None,No,0
3521-MNKLV,24,Yes,Yes,No,73,Yes,None,No,0
3521-SYVOR,37,Yes,Yes,No,71,Yes,Offer C,No,0
3522-CDKHF,32,Yes,Yes,No,47,Yes,Offer C,Yes,6
3523-BRGUW,26,No,Yes,No,0,No,Offer C,No,0
3523-QRQLL,22,Yes,Yes,No,76,Yes,None,Yes,1
3524-WQDSG,43,Yes,Yes,Yes,59,Yes,None,Yes,8
3525-DVKFN,17,No,Yes,No,0,No,Offer D,No,0
3528-HFRIQ,71,Yes,No,No,28,No,None,Yes,10
3530-CRZSB,7,No,Yes,No,0,No,None,No,0
3530-VWVGU,22,No,Yes,No,0,No,Offer D,Yes,2
3533-UVMOM,68,Yes,Yes,No,3,Yes,None,Yes,4
3536-IQCTX,32,Yes,Yes,Yes,10,Yes,None,Yes,1
3537-HPKQT,55,Yes,Yes,Yes,53,Yes,None,Yes,3
3537-RYBHH,47,Yes,Yes,Yes,24,Yes,None,Yes,1
3538-WZPHD,3,Yes,No,No,3,Yes,Offer E,No,0
3540-RZJYU,15,Yes,Yes,No,59,No,None,No,0
3541-ZNUHK,55,Yes,Yes,Yes,19,Yes,None,Yes,5
3544-FBCAS,72,Yes,Yes,Yes,22,Yes,None,Yes,4
3545-CNWRG,49,Yes,Yes,Yes,57,Yes,Offer B,Yes,7
3546-GHEAE,7,No,Yes,No,0,No,None,No,0
3547-LQRIK,47,No,Yes,Yes,0,No,None,Yes,7
3549-ZTMNH,12,No,Yes,Yes,0,No,None,No,0
3550-SAHFP,33,Yes,Yes,Yes,30,No,None,No,0
3551-GAEGL,34,Yes,No,No,42,Yes,None,No,0
3551-HUAZH,1,Yes,Yes,Yes,12,Yes,Offer E,No,0
3552-CTCYF,63,Yes,Yes,Yes,76,Yes,Offer B,Yes,4
3556-BVQGL,20,No,Yes,No,0,No,Offer D,Yes,2
3557-HTYWR,47,Yes,Yes,Yes,3,Yes,None,No,0
3563-SVYLG,68,Yes,Yes,No,24,Yes,Offer A,Yes,4
3565-UNOCC,29,Yes,Yes,Yes,6,Yes,None,Yes,1
3566-CAAYU,64,Yes,No,No,59,Yes,Offer B,Yes,3
3566-HJGPK,1,Yes,Yes,No,4,Yes,Offer E,No,0
3566-VVORZ,12,Yes,Yes,No,4,Yes,None,No,0
3567-PQTSO,53,Yes,Yes,Yes,27,Yes,Offer B,Yes,7
3569-EDBPQ,24,Yes,Yes,Yes,3,Yes,None,No,0
3569-JFODW,72,Yes,Yes,Yes,47,Yes,None,Yes,2
3569-VLDHH,66,Yes,Yes,No,76,Yes,Offer A,No,0
3570-YUEKJ,42,Yes,Yes,No,23,Yes,None,No,0
3571-DPYUH,58,Yes,Yes,Yes,69,Yes,Offer B,Yes,1
3571-RFHAR,65,Yes,Yes,Yes,4,No,Offer B,No,0
3572-UOLYZ,46,Yes,Yes,Yes,59,Yes,None,No,0
3572-UUHRS,45,No,Yes,No,0,No,None,No,0
3577-AMVUX,1,Yes,Yes,No,15,Yes,None,No,0
3580-GICBM,61,No,Yes,Yes,0,No,None,Yes,7
3580-HYCSP,72,Yes,Yes,Yes,51,Yes,None,Yes,10
3580-REOAC,10,Yes,Yes,No,17,Yes,None,No,0
3583-EKAPL,1,Yes,Yes,No,53,Yes,None,No,0
3583-KRKMD,18,Yes,Yes,No,20,Yes,None,No,0
3584-WKTTW,51,Yes,Yes,Yes,76,Yes,Offer B,Yes,2
3585-ISXZP,8,Yes,Yes,Yes,12,Yes,None,No,0
3585-YNADK,57,Yes,Yes,Yes,27,Yes,None,Yes,2
3587-PMCOY,10,Yes,Yes,No,26,Yes,Offer D,No,0
3588-WSTTJ,35,Yes,Yes,Yes,7,Yes,Offer C,No,0
3589-PPVKW,9,Yes,Yes,No,26,Yes,Offer E,No,0
3590-TCXTB,1,No,Yes,No,0,No,None,No,0
3594-BDSOA,24,No,Yes,No,0,No,None,Yes,6
3594-IVHJZ,2,No,Yes,No,0,No,None,No,0
3594-KADLU,3,Yes,No,No,25,Yes,Offer E,Yes,3
3594-UVONA,35,Yes,Yes,Yes,46,No,Offer C,No,0
3597-MVHJT,27,Yes,Yes,Yes,24,Yes,None,No,0
3597-YASZG,70,Yes,Yes,Yes,13,Yes,Offer A,Yes,3
3604-WLABM,10,Yes,Yes,No,29,Yes,Offer D,No,0
3605-JISKB,55,Yes,Yes,Yes,23,Yes,None,Yes,2
3606-SBKRY,31,Yes,No,No,5,Yes,None,No,0
3606-TWKGI,13,Yes,Yes,Yes,11,No,Offer D,No,0
3612-YUNGG,64,Yes,Yes,Yes,12,Yes,None,Yes,1
3612-YVGSJ,71,No,Yes,Yes,0,No,None,Yes,10
3617-XLSGQ,66,Yes,Yes,Yes,25,No,None,Yes,2
3620-EHIMZ,52,No,Yes,No,0,No,None,Yes,3
3620-MWJNE,2,Yes,Yes,No,19,Yes,None,No,0
3621-CEOVK,14,Yes,Yes,Yes,19,Yes,None,Yes,1
3621-CHYVB,57,Yes,No,No,14,Yes,None,Yes,2
3623-FQBOX,21,No,Yes,No,0,No,Offer D,No,0
3627-FCRDW,9,Yes,Yes,No,9,Yes,None,No,0
3627-FHKBK,1,Yes,Yes,No,51,Yes,None,No,0
3629-WEAAM,8,Yes,Yes,No,73,No,None,No,0
3629-ZNKXA,17,Yes,Yes,No,25,No,None,No,0
3633-CDBUW,17,Yes,Yes,No,73,No,None,No,0
3635-JBPSG,15,Yes,No,No,23,Yes,None,No,0
3635-QQRQD,62,No,Yes,No,0,No,None,No,0
3638-DIMPH,13,Yes,Yes,No,2,Yes,None,Yes,1
3638-VBZTA,68,Yes,Yes,Yes,29,Yes,None,No,0
3638-WEABW,58,Yes,Yes,Yes,76,Yes,Offer B,Yes,1
3639-XJHKQ,19,Yes,Yes,No,20,Yes,Offer D,No,0
3640-JQGJG,13,Yes,Yes,No,59,No,None,No,0
3640-PHQXK,31,Yes,Yes,Yes,11,Yes,None,No,0
3642-BYHDO,71,No,Yes,No,0,No,Offer A,Yes,4
3642-GKTCT,61,Yes,Yes,Yes,7,Yes,Offer B,No,0
3643-AHCFP,7,Yes,Yes,Yes,11,Yes,None,Yes,1
3644-QXEHN,13,Yes,Yes,No,19,Yes,Offer D,Yes,1
3645-DEYGF,1,No,Yes,No,0,No,None,No,0
3646-ITDGM,56,No,Yes,No,0,No,Offer B,No,0
3647-GMGDH,22,Yes,Yes,No,15,Yes,None,Yes,7
3648-GZPHF,32,Yes,No,No,53,Yes,Offer C,Yes,2
3649-JPUGY,72,Yes,Yes,Yes,48,Yes,Offer A,No,0
3653-NCRDJ,43,No,Yes,No,0,No,None,Yes,10
3654-ARMGP,61,Yes,Yes,Yes,22,Yes,None,No,0
3655-SNQYZ,69,Yes,Yes,Yes,3,Yes,Offer A,Yes,7
3656-TKRVZ,3,Yes,Yes,No,52,Yes,None,No,0
3657-COGMW,52,Yes,Yes,Yes,18,Yes,None,No,0
3658-KIBGF,1,Yes,Yes,No,58,Yes,None,No,0
3658-QQJYD,62,Yes,Yes,No,30,Yes,Offer B,No,0
3662-FXJFO,54,No,Yes,No,0,No,Offer B,No,0
3663-MITLP,15,Yes,Yes,No,26,Yes,None,No,0
3665-JATSN,19,Yes,No,No,59,No,None,No,0
3668-QPYBK,2,Yes,Yes,No,21,Yes,None,No,0
3669-LVWZB,5,Yes,No,No,59,Yes,None,No,0
3669-OYSJI,1,Yes,Yes,No,21,Yes,Offer E,No,0
3669-WHAFY,71,Yes,Yes,Yes,9,Yes,Offer A,Yes,7
3671-SHRSP,4,Yes,Yes,No,2,Yes,Offer E,Yes,1
3672-YITQD,36,Yes,Yes,Yes,15,Yes,Offer C,Yes,1
3675-EQOZA,5,No,Yes,No,0,No,Offer E,No,0
3675-YDUPJ,10,No,Yes,No,0,No,Offer D,No,0
3677-IYRBF,2,Yes,No,No,13,Yes,None,No,0
3677-TNKIO,14,Yes,Yes,No,52,Yes,None,No,0
3678-MNGZX,68,No,Yes,No,0,No,Offer A,Yes,1
3679-XASPY,1,No,Yes,No,0,No,Offer E,Yes,1
3680-CTHUH,60,Yes,Yes,Yes,52,Yes,None,No,0
3682-YEUWS,10,No,Yes,Yes,0,No,None,Yes,4
3683-QKIUE,6,Yes,Yes,No,12,Yes,Offer E,No,0
3685-YLCMQ,58,Yes,Yes,Yes,25,No,Offer B,No,0
3688-FTHLT,16,Yes,Yes,Yes,23,No,None,No,0
3689-MOZGR,29,Yes,No,No,59,Yes,None,No,0
3692-JHONH,52,Yes,Yes,Yes,18,No,None,Yes,9
3694-DELSO,4,Yes,No,No,53,Yes,None,Yes,3
3694-GLTJM,5,No,Yes,No,0,No,None,No,0
3696-DFHHB,68,No,Yes,Yes,0,No,None,No,0
3696-XRIEN,50,Yes,Yes,Yes,2,Yes,Offer B,No,0
3701-SFMUH,7,Yes,Yes,No,51,Yes,Offer E,Yes,6
3703-KBKZP,16,Yes,Yes,Yes,5,Yes,Offer D,No,0
3703-TTEPD,21,Yes,Yes,No,42,Yes,None,No,0
3703-VAVCL,2,Yes,Yes,No,7,Yes,None,Yes,1
3704-IEAXF,72,Yes,No,No,53,Yes,None,Yes,9
3705-PSNGL,45,No,Yes,No,0,No,Offer B,No,0
3705-RHRFR,69,Yes,Yes,Yes,19,Yes,None,Yes,6
3707-GNWHM,1,Yes,Yes,Yes,42,Yes,None,No,0
3707-LRWZD,32,Yes,Yes,Yes,14,Yes,None,No,0
3709-OIJEA,26,Yes,Yes,No,11,Yes,None,No,0
3712-PKXZA,61,No,Yes,No,0,No,None,Yes,3
3714-JTVOV,42,Yes,Yes,No,21,Yes,Offer B,Yes,1
3714-NTNFO,49,Yes,Yes,Yes,24,Yes,Offer B,No,0
3714-XPXBW,37,Yes,Yes,Yes,4,No,None,No,0
3716-BDVDB,1,Yes,Yes,No,18,Yes,Offer E,No,0
3716-LRGXK,60,Yes,Yes,Yes,48,Yes,None,No,0
3716-UVSPD,1,Yes,Yes,No,5,No,None,No,0
3717-FDJFU,5,No,Yes,No,0,No,Offer E,No,0
3717-LNXKW,38,Yes,Yes,Yes,9,Yes,None,Yes,3
3717-OEAUQ,2,Yes,Yes,No,14,No,Offer E,No,0
3717-OFRTN,1,No,Yes,No,0,No,Offer E,No,0
3719-TDVQB,54,No,Yes,No,0,No,None,Yes,3
3720-DBRWL,51,Yes,Yes,No,41,Yes,Offer B,Yes,5
3721-CNEYS,2,Yes,Yes,No,26,Yes,None,No,0
3721-CNZHX,15,No,Yes,No,0,No,None,No,0
3721-WKIIL,27,No,Yes,No,0,No,None,No,0
3722-WPXTK,1,Yes,Yes,No,46,Yes,None,No,0
3723-BFBGR,24,Yes,Yes,Yes,27,No,None,No,0
3724-BSCVH,10,No,Yes,No,0,No,Offer D,No,0
3724-UCSHY,6,No,Yes,No,0,No,Offer E,Yes,5
3726-TBHQT,71,Yes,Yes,Yes,59,Yes,None,No,0
3727-JEZTU,1,No,Yes,No,0,No,None,No,0
3727-OVPRY,66,No,Yes,Yes,0,No,Offer A,Yes,3
3727-OWVYD,35,Yes,Yes,No,82,Yes,None,No,0
3727-RJMEO,6,Yes,Yes,Yes,28,Yes,None,Yes,3
3729-OWRVL,65,Yes,Yes,Yes,27,Yes,None,No,0
3733-LSYCE,15,Yes,Yes,No,71,Yes,None,Yes,6
3733-UOCWF,61,Yes,Yes,Yes,23,Yes,Offer B,Yes,5
3733-ZEECP,22,Yes,Yes,No,27,Yes,None,Yes,3
3736-BLEPA,28,Yes,Yes,No,12,Yes,Offer C,No,0
3737-GCSPV,11,Yes,Yes,Yes,19,Yes,None,Yes,5
3737-XBQDD,24,Yes,Yes,Yes,14,No,Offer C,No,0
3739-YBWAB,36,Yes,No,No,23,Yes,Offer C,Yes,7
3740-RLMVT,67,Yes,Yes,No,12,Yes,Offer A,Yes,7
3744-ZBHON,3,No,Yes,No,0,No,None,No,0
3744-ZRRDZ,21,Yes,Yes,Yes,48,Yes,Offer D,No,0
3745-HRPHI,66,Yes,No,No,28,Yes,None,No,0
3746-EUBYR,1,Yes,Yes,Yes,3,Yes,Offer E,Yes,1
3748-FVMZZ,4,Yes,No,No,13,Yes,None,No,0
3750-CKVKH,2,Yes,Yes,No,4,Yes,None,No,0
3750-RNQKR,12,No,Yes,No,0,No,None,No,0
3750-YHRYO,7,No,Yes,No,0,No,None,Yes,1
3751-KTZEL,1,Yes,No,No,22,Yes,Offer E,No,0
3752-CQSJI,13,No,Yes,No,0,No,Offer D,Yes,1
3753-TSEMP,15,Yes,Yes,No,76,Yes,None,Yes,1
3754-DXMRT,2,Yes,Yes,No,25,Yes,None,No,0
3755-JBMNH,16,Yes,Yes,No,5,Yes,None,Yes,1
3756-VNWDH,65,Yes,Yes,Yes,8,Yes,None,Yes,6
3757-NJYBX,32,Yes,Yes,Yes,3,Yes,None,Yes,3
3758-CKOQL,59,Yes,Yes,Yes,48,No,Offer B,Yes,7
3761-FLYZI,65,Yes,Yes,Yes,9,Yes,None,Yes,4
3763-GCZHZ,66,Yes,Yes,Yes,85,Yes,Offer A,Yes,1
3764-MNMOI,46,No,Yes,No,0,No,Offer B,No,0
3765-JXVKY,1,Yes,Yes,No,69,Yes,Offer E,No,0
3766-EJLFL,68,Yes,Yes,Yes,53,Yes,None,Yes,1
3768-NLUBH,57,Yes,Yes,Yes,3,Yes,Offer B,Yes,1
3768-VHXQO,67,No,Yes,Yes,0,No,Offer A,Yes,9
3769-MHZNV,33,No,Yes,No,0,No,None,Yes,2
3771-PZOBW,20,Yes,Yes,Yes,27,Yes,Offer D,No,0
3774-VBNXY,64,No,Yes,No,0,No,None,Yes,1
3776-EKTKM,1,Yes,No,No,26,Yes,None,No,0
3777-XROBG,58,No,Yes,No,0,No,None,Yes,4
3778-FOAQW,24,No,Yes,No,0,No,Offer C,Yes,1
3779-OSWCF,71,Yes,Yes,Yes,23,Yes,None,Yes,8
3780-DDGSE,35,Yes,Yes,No,17,Yes,Offer C,Yes,6
3780-YVMFA,8,Yes,Yes,No,17,Yes,None,Yes,1
3785-KTYSH,53,No,Yes,Yes,0,No,None,No,0
3785-NRHYR,1,No,Yes,No,0,No,None,No,0
3786-WOVKF,72,Yes,Yes,Yes,20,No,Offer A,Yes,8
3787-TRIAL,21,Yes,No,No,59,Yes,Offer D,Yes,1
3791-LGQCY,56,Yes,Yes,Yes,29,No,None,Yes,1
3793-MMFUH,13,Yes,Yes,Yes,24,Yes,None,No,0
3794-NFNCH,30,Yes,Yes,No,6,Yes,Offer C,Yes,10
3795-CAWEX,70,Yes,Yes,Yes,71,Yes,Offer A,Yes,5
3795-GWTRD,63,Yes,Yes,No,30,Yes,None,Yes,7
3796-ENZGF,63,Yes,Yes,Yes,28,No,None,Yes,2
3797-FKOGQ,11,Yes,Yes,Yes,10,No,None,No,0
3797-VTIDR,1,Yes,No,No,21,Yes,Offer E,Yes,3
3798-EPWRR,2,Yes,Yes,No,30,Yes,Offer E,No,0
3799-ISUZQ,7,Yes,Yes,No,3,Yes,None,Yes,9
3800-LYTRK,14,Yes,Yes,No,26,No,None,No,0
3801-HMYNL,1,Yes,Yes,No,18,Yes,None,Yes,1
3803-KMQFW,1,No,Yes,No,0,No,None,Yes,1
3804-RVTGV,50,Yes,Yes,Yes,14,Yes,Offer B,Yes,6
3806-DXQOM,4,Yes,No,No,4,Yes,Offer E,No,0
3806-YAZOV,3,No,Yes,No,0,No,Offer E,No,0
3807-BPOMJ,55,Yes,Yes,No,17,Yes,Offer B,Yes,6
3807-XHCJH,1,No,Yes,No,0,No,None,Yes,4
3808-HFKDE,20,Yes,Yes,No,18,Yes,Offer D,No,0
3810-DVDQQ,72,Yes,Yes,Yes,48,Yes,None,Yes,10
3810-PJUHR,70,No,Yes,Yes,0,No,Offer A,Yes,6
3811-VBYBZ,7,Yes,Yes,Yes,2,No,None,No,0
3812-LRZIR,27,No,Yes,Yes,0,No,None,Yes,1
3813-DHBBB,67,Yes,No,No,6,Yes,None,Yes,10
3814-MLAXC,31,Yes,Yes,Yes,12,Yes,None,No,0
3815-SLMEF,3,Yes,No,No,52,Yes,Offer E,No,0
3823-KYNQY,12,No,Yes,Yes,0,No,Offer D,No,0
3824-RHKVR,17,No,Yes,No,0,No,Offer D,No,0
3831-YCPUO,72,Yes,Yes,No,19,Yes,None,Yes,3
3834-XUIFC,7,Yes,Yes,Yes,26,Yes,Offer E,No,0
3836-FZSDJ,71,No,Yes,Yes,0,No,Offer A,No,0
3838-OZURD,66,Yes,Yes,Yes,51,Yes,Offer A,No,0
3841-CONLJ,1,Yes,No,No,14,Yes,None,Yes,9
3841-NFECX,71,Yes,Yes,Yes,12,Yes,None,Yes,3
3842-IYKUE,35,Yes,Yes,Yes,41,No,Offer C,No,0
3842-QTGDL,16,Yes,Yes,No,30,Yes,None,Yes,8
3845-FXCYS,2,No,Yes,No,0,No,None,No,0
3845-JHAMY,16,Yes,No,No,53,No,Offer D,Yes,1
3847-BAERP,10,No,Yes,No,0,No,None,No,0
3850-OKINF,71,Yes,Yes,Yes,26,Yes,Offer A,No,0
3853-LYGAM,17,Yes,Yes,Yes,5,Yes,None,No,0
3855-ONCAR,4,Yes,Yes,No,53,Yes,None,Yes,9
3858-VOBET,23,Yes,Yes,Yes,13,Yes,None,No,0
3858-XHYJO,40,Yes,Yes,Yes,76,Yes,Offer B,Yes,5
3859-CVCET,4,Yes,Yes,No,27,Yes,None,No,0
3863-IUBJR,12,Yes,Yes,No,26,Yes,None,Yes,1
3863-QSTYI,59,Yes,Yes,No,18,Yes,None,No,0
3865-QBWSJ,38,Yes,Yes,Yes,27,Yes,None,No,0
3865-YIOTT,72,Yes,Yes,Yes,26,Yes,None,Yes,1
3865-ZFZIB,19,No,Yes,No,0,No,Offer D,No,0
3865-ZYKAD,69,Yes,Yes,Yes,14,Yes,None,Yes,7
3866-MDTUB,2,Yes,Yes,No,10,Yes,None,No,0
3870-MQAMG,54,Yes,Yes,Yes,71,Yes,Offer B,Yes,1
3870-SPZSI,70,Yes,Yes,Yes,15,Yes,Offer A,Yes,4
3871-IKPYH,1,Yes,Yes,No,12,Yes,None,No,0
3873-NFTGI,14,Yes,Yes,Yes,21,Yes,Offer D,No,0
3873-WOSBC,67,No,Yes,Yes,0,No,Offer A,Yes,1
3874-EQOEP,7,Yes,Yes,Yes,28,No,Offer E,No,0
3877-JRJIP,1,Yes,Yes,Yes,28,Yes,None,No,0
3878-AVSOQ,1,Yes,Yes,No,2,No,None,No,0
3882-IYOIJ,60,Yes,Yes,Yes,28,Yes,Offer B,Yes,1
3884-HCSWG,17,Yes,Yes,No,17,No,None,No,0
3884-UEBXB,67,Yes,No,No,15,Yes,None,Yes,5
3886-CERTZ,72,Yes,Yes,Yes,11,Yes,None,Yes,1
3887-PBQAO,45,No,Yes,Yes,0,No,Offer B,Yes,4
3889-VWBID,68,Yes,Yes,No,27,Yes,None,Yes,1
3890-RTCMS,16,Yes,Yes,No,59,Yes,None,No,0
3891-NLXJB,37,Yes,No,No,69,No,None,No,0
3891-PUQOD,1,Yes,Yes,No,24,Yes,None,No,0
3892-NXAZG,72,Yes,Yes,Yes,29,Yes,Offer A,Yes,4
3893-JRNFS,68,Yes,No,No,58,Yes,None,No,0
3896-RCYYE,67,Yes,No,No,11,Yes,None,No,0
3896-ZVNET,24,No,Yes,Yes,0,No,None,Yes,7
3898-BSJYF,10,Yes,Yes,Yes,26,Yes,Offer D,No,0
3898-GUYTS,45,Yes,Yes,Yes,4,Yes,None,No,0
3900-AQPHZ,1,No,Yes,No,0,No,None,No,0
3902-FOIGH,12,Yes,Yes,Yes,4,Yes,None,Yes,1
3902-MIVLE,63,Yes,Yes,Yes,21,Yes,Offer B,Yes,3
3904-UKFRE,4,Yes,Yes,Yes,82,Yes,Offer E,No,0
3908-BLSYF,6,Yes,Yes,No,24,Yes,None,No,0
3908-MKIMJ,68,Yes,No,No,28,Yes,None,Yes,9
3910-MRQOY,72,No,Yes,No,0,No,None,Yes,8
3911-RSNHI,71,Yes,No,No,27,Yes,Offer A,Yes,2
3913-FCUUW,72,Yes,Yes,Yes,19,Yes,Offer A,Yes,8
3913-RDSJZ,64,No,Yes,Yes,0,No,None,Yes,9
3914-FDRHP,9,Yes,Yes,No,59,Yes,None,No,0
3915-ODIYG,60,Yes,Yes,Yes,29,No,None,No,0
3916-NRPAP,3,Yes,Yes,No,30,Yes,Offer E,No,0
3920-HIHMQ,26,Yes,Yes,Yes,19,No,None,No,0
3923-CSIHK,50,Yes,Yes,No,24,Yes,None,Yes,1
3926-CUQZX,1,Yes,Yes,No,58,Yes,Offer E,No,0
3926-YZVVX,41,Yes,Yes,No,12,Yes,None,No,0
3927-NLNRY,53,Yes,Yes,No,9,Yes,Offer B,Yes,1
3930-ZGWVE,1,No,Yes,No,0,No,None,No,0
