customer_id,contract,paperless_billing,payment_method,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,unit
1452-UZOSF,Two Year,Yes,Credit card (automatic),106.1,7.16,7548.6,23.39,0,515.52,8040.73,dollars
1452-VOQCH,Month-to-Month,Yes,Electronic check,7509.999999999999,4.53,75.1,0,0,4.53,79.63,cents
1452-XRSJV,Month-to-Month,No,Credit card (automatic),51.05,15.06,2066,0,0,587.34,2653.34,dollars
1453-RZFON,Month-to-Month,No,Mailed check,49.9,9,49.9,0,0,9,58.9,dollars
1455-ESIQH,Month-to-Month,Yes,Electronic check,8910,16.06,89.1,0,0,16.06,105.16,cents
1455-HFBXA,Two Year,Yes,Credit card (automatic),9160,18.02,4627.8,0,60,937.04,5624.84,cents
1455-UGQVH,Month-to-Month,Yes,Electronic check,9850,1.09,1037.75,0,0,10.9,1048.65,cents
1456-TWCGB,Month-to-Month,No,Mailed check,4925,38.01,208.45,0,0,152.04,360.49,cents
1459-QNFQT,Two Year,No,Bank transfer (automatic),5950,0,4144.8,23.72,0,0,4121.08,cents
1460-UZPRJ,Two Year,No,Mailed check,19.95,30.14,1258.15,0,0,1808.4,3066.55,dollars
1465-LNTLJ,Two Year,Yes,Credit card (automatic),6440.000000000001,25.57,581.7,0,0,204.56,786.26,cents
1465-VINDH,Month-to-Month,Yes,Credit card (automatic),102.1,32.07,1068.85,0,0,320.7,1389.55,dollars
1465-WCZVT,Month-to-Month,No,Mailed check,1964.9999999999998,30.34,60.65,0,0,91.02,151.67,cents
1468-DEFNC,Two Year,Yes,Bank transfer (automatic),2440,37.09,1548.65,0,0,2373.76,3922.41,cents
1469-LBJQJ,Month-to-Month,Yes,Electronic check,105.2,42.23,6936.85,0,0,2787.18,9724.03,dollars
1470-PSXNM,One Year,Yes,Electronic check,93.65,36.08,4520.15,33.13,0,1767.92,6254.94,dollars
1471-GIQKQ,Month-to-Month,No,Electronic check,4995,44.98,49.95,0,0,44.98,94.93,cents
1472-TNCWL,Month-to-Month,Yes,Electronic check,9470,21.3,3512.5,0,0,766.8,4279.3,cents
1474-JUWSM,One Year,Yes,Electronic check,68.4,26.99,3972.25,0,0,1565.42,5537.67,dollars
1475-VWVDO,Month-to-Month,Yes,Electronic check,7490.000000000001,34.59,490.55,0,0,242.13,732.68,cents
1478-VPOAD,Month-to-Month,No,Electronic check,4380,37.5,43.8,0,0,37.5,81.3,cents
1480-BKXGA,Two Year,Yes,Bank transfer (automatic),116.05,21.37,8404.9,0,120,1538.64,10063.54,dollars
1480-IVEVR,One Year,Yes,Bank transfer (automatic),81.6,4.16,2815.25,0,0,145.6,2960.85,dollars
1481-ZUWZA,Month-to-Month,Yes,Credit card (automatic),94.5,35.52,2659.4,0,0,994.56,3653.96,dollars
1482-OXZSY,Month-to-Month,Yes,Bank transfer (automatic),10040,17.26,2936.25,0,0,517.8,3454.05,cents
1485-YDHMM,Month-to-Month,Yes,Bank transfer (automatic),9325,11.3,4631.7,0,0,587.6,5219.3,cents
1488-PBLJN,Two Year,Yes,Bank transfer (automatic),11685,31.83,8477.7,0,0,2291.76,10769.46,cents
1488-SYSFC,Month-to-Month,Yes,Electronic check,20.65,9.56,702.05,43.76,0,296.36,954.65,dollars
1492-KGETH,One Year,No,Bank transfer (automatic),7834.999999999999,35.9,5445.95,0,0,2513,7958.95,cents
1492-QGCLU,Month-to-Month,No,Electronic check,85.7,26.84,4616.1,0,0,1422.52,6038.62,dollars
1493-AMTIE,Month-to-Month,Yes,Bank transfer (automatic),20.2,10.98,20.2,0,0,10.98,31.18,dollars
1494-EJZDW,Two Year,No,Mailed check,20.15,18.62,220.8,0,0,186.2,407,dollars
1496-GGSUK,Month-to-Month,Yes,Mailed check,2570,0,25.7,0,0,0,25.7,cents
1498-DQNRX,Month-to-Month,No,Mailed check,1985.0000000000002,5.69,573.05,0,0,165.01,738.06,cents
1498-NHTLT,Two Year,Yes,Electronic check,8675,42.37,5186,0,150,2499.83,7835.83,cents
1501-SGHBW,Month-to-Month,No,Mailed check,45.85,19.52,81,0,0,39.04,120.04,dollars
1502-XFCVR,One Year,Yes,Electronic check,106.45,14.99,6145.85,0,0,869.42,7015.27,dollars
1506-YJTYT,Two Year,No,Credit card (automatic),73.85,25.69,3371,0,0,1156.05,4527.05,dollars
1508-DFXCU,Month-to-Month,Yes,Electronic check,81.45,11.04,912,0,0,132.48,1044.48,dollars
1513-XNPPH,Month-to-Month,Yes,Electronic check,8940,17.46,1095.65,0,0,209.52,1305.17,cents
1518-OMDIK,Month-to-Month,Yes,Credit card (automatic),44.55,48.49,1462.6,0,0,1600.17,3062.77,dollars
1518-VOWAV,Month-to-Month,Yes,Electronic check,74.65,36.43,703.55,0,0,327.87,1031.42,dollars
1522-VVDMG,Month-to-Month,Yes,Electronic check,8975,19.23,608.8,26.02,0,134.61,717.39,cents
1525-LNLOJ,Two Year,Yes,Bank transfer (automatic),63.3,32.04,4189.7,40.62,0,2114.64,6263.72,dollars
1527-SXDPN,Two Year,Yes,Bank transfer (automatic),9625,46.59,4990.25,0,120,2422.68,7532.93,cents
1530-ZTDOZ,Month-to-Month,No,Bank transfer (automatic),40.65,0,2070.75,0,0,0,2070.75,dollars
1534-OULXE,One Year,Yes,Bank transfer (automatic),49.7,42.85,2961.4,0,0,2613.85,5575.25,dollars
1535-VTJOQ,Two Year,No,Credit card (automatic),2515,26.64,553,0,0,639.36,1192.36,cents
1536-HBSWP,Month-to-Month,Yes,Electronic check,4990,14.93,49.9,0,0,14.93,64.83,cents
1536-YHDOE,One Year,Yes,Mailed check,62.1,32.27,1096.65,0,0,548.59,1645.24,dollars
1539-LNKHM,Month-to-Month,No,Mailed check,20.4,23.2,266.6,0,0,278.4,545,dollars
1541-ETJZO,Month-to-Month,No,Mailed check,62.05,47.83,62.05,0,10,47.83,119.88,dollars
1543-LLLFT,One Year,Yes,Mailed check,98.3,2.19,6066.55,0,0,133.59,6200.14,dollars
1544-JJMYL,One Year,No,Credit card (automatic),69.35,36.39,1927.3,0,0,982.53,2909.83,dollars
1545-ACTAS,One Year,Yes,Bank transfer (automatic),99.7,36.18,4977.2,0,0,1736.64,6713.84,dollars
1545-JFUML,Two Year,Yes,Electronic check,9900,44.06,6994.6,0,40,3128.26,10162.86,cents
1548-ARAGG,Month-to-Month,Yes,Mailed check,58.5,35.2,224.85,0,0,140.8,365.65,dollars
1548-FEHVL,Month-to-Month,Yes,Electronic check,10620,27.66,6375.2,0,0,1687.26,8062.46,cents
1550-EENBN,Month-to-Month,No,Electronic check,10435,45.71,3205.6,0,0,1417.01,4622.61,cents
1550-LOAHA,Month-to-Month,No,Bank transfer (automatic),84.15,37.48,2585.95,0,0,1199.36,3785.31,dollars
1552-AAGRX,Month-to-Month,No,Bank transfer (automatic),10640,42.49,3211.9,0,60,1274.7,4546.6,cents
1552-CZCLL,Month-to-Month,No,Credit card (automatic),2000,31.3,1087.25,0,0,1721.5,2808.75,cents
1552-TKMXS,Month-to-Month,No,Credit card (automatic),20.35,5.95,869.9,0,0,249.9,1119.8,dollars
1555-DJEQW,Two Year,Yes,Bank transfer (automatic),11420,16.78,7723.9,48.54,0,1174.6,8849.96,cents
1555-HAPSU,Two Year,No,Credit card (automatic),23.9,29.41,1663.5,0,0,2088.11,3751.61,dollars
1557-EMYVT,Two Year,No,Credit card (automatic),115.05,24.85,4895.1,10.76,0,1068.55,5952.89,dollars
1559-DTODC,Month-to-Month,Yes,Bank transfer (automatic),25.15,0,468.35,0,0,0,468.35,dollars
1561-BWHIN,One Year,No,Mailed check,19.8,13.13,344.5,0,0,249.47,593.97,dollars
1563-IWQEX,Month-to-Month,No,Mailed check,1970,18.71,220.35,0,0,224.52,444.87,cents
1564-HJUVY,Month-to-Month,Yes,Bank transfer (automatic),63.75,3.03,226.2,0,0,12.12,238.32,dollars
1564-NTYXF,Month-to-Month,Yes,Electronic check,8200,4.45,1127.2,0,0,57.85,1185.05,cents
1565-RHDJD,Month-to-Month,No,Bank transfer (automatic),84.05,41.72,333.55,0,0,166.88,500.43,dollars
1567-DSCIC,Month-to-Month,Yes,Electronic check,9400,23.89,773.65,0,0,191.12,964.77,cents
1568-BEKZM,Two Year,No,Credit card (automatic),9005,12.07,6333.4,0,0,844.9,7178.3,cents
1568-LJSZU,Two Year,Yes,Credit card (automatic),92.2,38.38,6392.85,0,0,2609.84,9002.69,dollars
1569-TTNYJ,Month-to-Month,Yes,Electronic check,78.75,1.16,412.1,0,10,5.8,427.9,dollars
1571-SAVHK,Month-to-Month,Yes,Mailed check,9995,28.16,1132.75,0,120,337.92,1590.67,cents
1573-LGXBA,One Year,Yes,Credit card (automatic),9755,4.18,5598,0,0,238.26,5836.26,cents
1574-DYCWE,Two Year,No,Mailed check,1995,14.54,1028.75,0,0,741.54,1770.29,cents
1575-KRZZE,Month-to-Month,No,Electronic check,55.2,7.49,220.65,0,0,29.96,250.61,dollars
1576-PFZIW,Two Year,No,Credit card (automatic),105.35,14.48,7511.9,0,0,1013.6,8525.5,dollars
1577-HKTFG,Month-to-Month,No,Bank transfer (automatic),19.65,15.36,655.85,0,0,460.8,1116.65,dollars
1579-KLYDT,Month-to-Month,Yes,Electronic check,9045,35.91,593.45,0,0,251.37,844.82,cents
1580-BMCMR,Month-to-Month,Yes,Electronic check,87.3,29.8,1637.3,0,0,566.2,2203.5,dollars
1582-RAFML,Month-to-Month,No,Mailed check,6010,23.63,60.1,0,0,23.63,83.73,cents
1583-IHQZE,Month-to-Month,Yes,Mailed check,11295,16.45,1384.75,0,0,197.4,1582.15,cents
1585-MQSSU,Month-to-Month,No,Mailed check,5150,46.6,900.5,35.34,0,792.2,1657.36,cents
1587-FKLZB,Month-to-Month,Yes,Credit card (automatic),99.5,28.86,6822.15,0,0,1904.76,8726.91,dollars
1589-AGTLK,Month-to-Month,Yes,Electronic check,45.35,36.48,141.5,0,0,109.44,250.94,dollars
1591-MQJTP,One Year,Yes,Bank transfer (automatic),93.65,2.21,4839.15,0,0,112.71,4951.86,dollars
1591-NFNLQ,Month-to-Month,No,Credit card (automatic),80,5.62,4242.35,0,0,286.62,4528.97,dollars
1591-XWLGB,Two Year,No,Credit card (automatic),19.85,18.41,1379.6,0,0,1307.11,2686.71,dollars
1596-BBVTG,Month-to-Month,No,Credit card (automatic),7534.999999999999,25.04,2636.05,0,0,876.4,3512.45,cents
1596-OQSPS,Month-to-Month,No,Electronic check,5110,2.95,531.15,0,0,32.45,563.6,cents
1597-FZREH,Month-to-Month,No,Electronic check,76.4,41.64,160.8,0,0,83.28,244.08,dollars
1597-LHYNC,Month-to-Month,Yes,Electronic check,9500,47.63,2497.2,0,60,1238.38,3795.58,cents
1599-EAHXY,One Year,No,Credit card (automatic),23.95,28.45,1506.4,0,0,1707,3213.4,dollars
1599-MMYRQ,One Year,Yes,Credit card (automatic),81.45,39.67,4983.05,14.15,0,2459.54,7428.44,dollars
1600-DILPE,Month-to-Month,Yes,Bank transfer (automatic),45,36.11,524.35,0,0,433.32,957.67,dollars
1602-IJQQE,Month-to-Month,No,Electronic check,75.35,29.11,338.1,0,0,116.44,454.54,dollars
1608-GMEWB,Two Year,Yes,Bank transfer (automatic),93.9,15.65,4200.25,0,0,704.25,4904.5,dollars
1612-EOHDH,Month-to-Month,No,Electronic check,45.15,30.92,45.15,0,0,30.92,76.07,dollars
1614-JBEBI,Month-to-Month,Yes,Mailed check,20.7,26.47,137.6,0,0,211.76,349.36,dollars
1618-CFHME,Month-to-Month,Yes,Electronic check,75.9,26.87,143.35,0,0,53.74,197.09,dollars
1619-YWUBB,Two Year,Yes,Credit card (automatic),2495,26.64,1614.9,0,0,1811.52,3426.42,cents
1621-YNCJH,Two Year,Yes,Credit card (automatic),106.05,19.24,3834.4,0,50,692.64,4577.04,dollars
1622-HSHSF,Month-to-Month,Yes,Mailed check,19.55,10.2,19.55,0,0,10.2,29.75,dollars
1623-NLDOT,One Year,No,Mailed check,3354.9999999999995,0,1445.3,0,50,0,1495.3,cents
1624-NALOJ,Month-to-Month,Yes,Electronic check,89.8,36.36,502.6,0,0,181.8,684.4,dollars
1624-WOIWJ,Month-to-Month,Yes,Mailed check,84.7,45.69,832.05,12.81,0,456.9,1276.14,dollars
1625-JAIIY,One Year,Yes,Electronic check,83,44.24,5685.8,0,0,3008.32,8694.12,dollars
1626-ERCMM,Month-to-Month,Yes,Electronic check,94.55,5.31,1899.65,0,0,106.2,2005.85,dollars
1627-AFWVJ,Two Year,No,Mailed check,19.4,15.06,554.25,0,0,436.74,990.99,dollars
1628-BIZYP,Month-to-Month,Yes,Electronic check,85,15.2,85,0,0,15.2,100.2,dollars
1629-DQQVB,Month-to-Month,No,Bank transfer (automatic),50.1,36.22,709.5,0,0,507.08,1216.58,dollars
1635-FJFCC,Month-to-Month,Yes,Credit card (automatic),44.05,10.99,202.15,0,0,54.95,257.1,dollars
1635-HDGFT,Two Year,No,Mailed check,20.5,35.45,398.55,24.07,0,673.55,1048.03,dollars
1635-NZATJ,Two Year,No,Credit card (automatic),25.45,37.25,1789.65,0,0,2644.75,4434.4,dollars
1636-NTNCO,Two Year,Yes,Credit card (automatic),50.95,0,207.35,0,0,0,207.35,dollars
1640-PLFMP,Month-to-Month,Yes,Electronic check,70.25,10.05,70.25,0,10,10.05,90.3,dollars
1641-BYBTK,Month-to-Month,Yes,Mailed check,20.2,16.91,98.35,0,0,101.46,199.81,dollars
1641-RQDAY,One Year,Yes,Electronic check,100.4,49.21,3217.65,0,0,1574.72,4792.37,dollars
1642-HMARX,Two Year,Yes,Electronic check,9170,15.65,6424.7,0,0,1064.2,7488.9,cents
1644-IRKSF,One Year,Yes,Electronic check,9380,20.02,3124.5,0,0,660.66,3785.16,cents
1656-DRSMG,Month-to-Month,Yes,Credit card (automatic),109.85,19.01,7002.95,0,0,1197.63,8200.58,dollars
1657-DYMBM,Two Year,No,Credit card (automatic),19.9,34.46,1110.05,0,0,1826.38,2936.43,dollars
1658-BYGOY,Month-to-Month,Yes,Electronic check,9545,11.33,1752.55,45.61,0,203.94,1910.88,cents
1658-TJVOA,Two Year,Yes,Electronic check,7409.999999999999,12.67,450.9,0,0,76.02,526.92,cents
1658-XUHBX,Month-to-Month,Yes,Credit card (automatic),8875,16.15,5348.65,0,0,952.85,6301.5,cents
1660-HSOOQ,Month-to-Month,Yes,Mailed check,4965,4.18,49.65,0,40,4.18,93.83,cents
1661-CZBAU,One Year,Yes,Bank transfer (automatic),70.95,44.76,3629.2,0,0,2148.48,5777.68,dollars
1663-MHLHE,Month-to-Month,No,Mailed check,19.2,35.88,19.2,0,0,35.88,55.08,dollars
1666-JXLKU,Month-to-Month,Yes,Electronic check,10005,17.46,3810.55,0,0,646.02,4456.57,cents
1666-JZPZT,Month-to-Month,No,Mailed check,49,2.69,1291.35,0,0,72.63,1363.98,dollars
1670-SVOWZ,Month-to-Month,Yes,Credit card (automatic),89.65,7.62,1208.35,0,120,106.68,1435.03,dollars
1676-MQAOA,Two Year,Yes,Bank transfer (automatic),75.1,15.03,5336.35,0,0,1082.16,6418.51,dollars
1678-FYZOW,Month-to-Month,Yes,Electronic check,79.4,46.6,244.65,0,0,139.8,384.45,dollars
1679-JRFBR,One Year,Yes,Credit card (automatic),10815,5.77,7930.55,0,0,403.9,8334.45,cents
1680-VDCWW,One Year,No,Bank transfer (automatic),1980,11.04,202.25,0,0,132.48,334.73,cents
1682-VCOIO,One Year,No,Mailed check,2045,46.17,481.1,0,0,1061.91,1543.01,cents
1684-FLBGS,Month-to-Month,Yes,Credit card (automatic),69.5,27.49,1652.1,16.89,0,632.27,2267.48,dollars
1685-BQULA,Month-to-Month,Yes,Bank transfer (automatic),9340,2.83,3756.4,4.18,0,113.2,3865.42,cents
1685-VAYJF,Month-to-Month,No,Credit card (automatic),45.2,40.59,492,0,150,446.49,1088.49,dollars
1686-STUHN,One Year,No,Bank transfer (automatic),19.8,38.74,849.9,0,0,1627.08,2476.98,dollars
1689-MRZQR,Month-to-Month,No,Electronic check,78.3,13.45,2564.3,0,0,457.3,3021.6,dollars
1689-YQBYY,Month-to-Month,Yes,Electronic check,76.6,26.13,893,0,0,313.56,1206.56,dollars
1696-HXOWK,One Year,No,Mailed check,95.65,5.22,6856.95,0,0,370.62,7227.57,dollars
1696-MZVAU,One Year,Yes,Credit card (automatic),2525,0,947.75,0,0,0,947.75,cents
1697-BCSHV,Month-to-Month,Yes,Bank transfer (automatic),6680,44.1,3970.4,0,0,2557.8,6528.2,cents
1697-LYYYX,One Year,No,Credit card (automatic),1910.0000000000002,42.11,1143.8,0,0,2568.71,3712.51,cents
1697-NVVGY,Month-to-Month,No,Bank transfer (automatic),66.4,30.44,1286.05,0,0,578.36,1864.41,dollars
1698-XFZCI,One Year,Yes,Electronic check,107.75,42.4,6521.9,0,0,2586.4,9108.3,dollars
1699-HPSBG,One Year,Yes,Electronic check,5980,9.6,727.8,0,0,115.2,843,cents
1699-TLDLZ,Two Year,No,Mailed check,19.7,7.14,301.55,0,0,114.24,415.79,dollars
1699-UOTXU,Two Year,No,Electronic check,61.4,30.92,3638.25,0,0,1855.2,5493.45,dollars
1702-CCFNJ,Month-to-Month,No,Bank transfer (automatic),61.35,44.65,3169.55,0,0,2321.8,5491.35,dollars
1703-MGIAB,Month-to-Month,Yes,Mailed check,69,5.49,1108,33.67,0,93.33,1167.66,dollars
1704-NRWYE,Month-to-Month,Yes,Electronic check,80.85,43.34,751.65,0,0,390.06,1141.71,dollars
1705-GUHPV,Two Year,No,Mailed check,24.2,26.74,1618.2,0,0,1684.62,3302.82,dollars
1707-HABPF,One Year,Yes,Bank transfer (automatic),91.3,11.93,4126.35,0,0,548.78,4675.13,dollars
1708-PBBOA,One Year,Yes,Electronic check,54.75,0,2348.45,0,80,0,2428.45,dollars
1709-EJDOX,Two Year,No,Mailed check,19.75,41.54,948.9,0,0,1952.38,2901.28,dollars
1710-RCXUS,One Year,Yes,Credit card (automatic),90.35,9.21,4614.55,0,0,469.71,5084.26,dollars
1716-LSAMB,Two Year,No,Bank transfer (automatic),5465,45.21,2553.7,0,0,2034.45,4588.15,cents
1722-LDZJS,One Year,No,Credit card (automatic),2020,20.44,1068.15,0,0,1083.32,2151.47,cents
1723-HKXJQ,Month-to-Month,Yes,Electronic check,101.75,18.79,4273.45,0,0,789.18,5062.63,dollars
1724-BQUHA,Month-to-Month,Yes,Electronic check,89.5,45.72,477.7,0,0,228.6,706.3,dollars
1724-IQWNM,Month-to-Month,Yes,Mailed check,1930,8.66,19.3,0,0,8.66,27.96,cents
1725-IQNIY,Two Year,No,Bank transfer (automatic),109.75,42.09,6110.2,0,0,2272.86,8383.06,dollars
1725-MIMXW,Month-to-Month,Yes,Mailed check,19.45,48.96,19.45,0,0,48.96,68.41,dollars
1728-BQDMA,Month-to-Month,No,Electronic check,44.45,18.7,82.7,0,0,37.4,120.1,dollars
1728-CXQBE,Two Year,Yes,Electronic check,94.25,23.33,6081.4,0,0,1493.12,7574.52,dollars
1729-VLAZJ,One Year,No,Mailed check,4025,0,411.45,17.96,30,0,423.49,cents
1730-VFMWO,Month-to-Month,No,Bank transfer (automatic),50.2,40.67,1815.3,0,0,1382.78,3198.08,dollars
1730-ZMAME,Two Year,Yes,Electronic check,79.5,48.62,2665,0,0,1555.84,4220.84,dollars
1731-TVIUK,Month-to-Month,Yes,Electronic check,93.5,7.39,362.2,0,0,29.56,391.76,dollars
1732-FEKLD,One Year,Yes,Bank transfer (automatic),94.75,37.65,5121.75,0,70,2033.1,7224.85,dollars
1732-VHUBQ,Month-to-Month,No,Bank transfer (automatic),70.55,26.95,3309.25,26.99,0,1266.65,4548.91,dollars
1734-ZMNTZ,Two Year,No,Mailed check,25,15.04,300.7,0,0,165.44,466.14,dollars
1735-XMJVH,Month-to-Month,Yes,Mailed check,1935.0000000000002,34.87,152.6,0,0,278.96,431.56,cents
1740-CSDJP,Month-to-Month,Yes,Bank transfer (automatic),35.25,0,35.25,0,0,0,35.25,dollars
1741-WTPON,Two Year,No,Mailed check,11585,40.86,6567.9,0,0,2288.16,8856.06,cents
1744-JHKYS,Month-to-Month,No,Electronic check,2470,11.52,780.2,0,0,391.68,1171.88,cents
1746-TGTWV,Month-to-Month,No,Credit card (automatic),75.35,38.89,75.35,0,0,38.89,114.24,dollars
1750-CSKKM,Month-to-Month,No,Electronic check,55.35,41.02,449.75,0,0,369.18,818.93,dollars
1751-NCDLI,One Year,Yes,Electronic check,98.85,4.2,4564.9,0,0,193.2,4758.1,dollars
1752-OZXFY,One Year,Yes,Mailed check,5980,15.24,3561.15,0,0,914.4,4475.55,cents
1754-GKYPY,Month-to-Month,Yes,Bank transfer (automatic),89.75,22.38,1938.9,0,0,492.36,2431.26,dollars
1755-FZQEC,One Year,No,Mailed check,19.9,48.02,791.15,20.17,0,1872.78,2643.76,dollars
1755-RMCXH,Month-to-Month,No,Mailed check,20.3,7.27,40.25,0,0,14.54,54.79,dollars
1757-TCATG,One Year,No,Bank transfer (automatic),20.05,41.02,746.75,0,0,1435.7,2182.45,dollars
1760-CAZHT,Month-to-Month,No,Mailed check,20.8,3.07,460.2,21.81,0,76.75,515.14,dollars
1761-AEZZR,Month-to-Month,Yes,Electronic check,79.55,4.04,79.55,0,0,4.04,83.59,dollars
1763-KUAAW,One Year,No,Bank transfer (automatic),2035.0000000000002,37.53,369.6,0,0,675.54,1045.14,cents
1763-WQFUK,Month-to-Month,Yes,Mailed check,50.5,26.38,147.75,0,0,79.14,226.89,dollars
1764-VUUMT,Two Year,No,Credit card (automatic),19.95,37.94,1269.1,0,0,2504.04,3773.14,dollars
1766-GKNMI,Month-to-Month,Yes,Electronic check,84.9,9.49,2516.2,47.04,0,275.21,2744.37,dollars
1767-CJKBA,Two Year,No,Mailed check,25.1,49.13,1697.7,0,0,3242.58,4940.28,dollars
1767-TGTKO,Month-to-Month,Yes,Electronic check,45.45,5.09,411.75,0,0,40.72,452.47,dollars
1768-HNVGJ,Two Year,Yes,Electronic check,70.05,18.46,3062.45,0,0,830.7,3893.15,dollars
1768-ZAIFU,Month-to-Month,Yes,Electronic check,25.2,0,25.2,0,0,0,25.2,dollars
1769-GRUIK,Month-to-Month,Yes,Electronic check,71.1,2.76,1247.75,0,150,49.68,1447.43,dollars
1771-OADNZ,Month-to-Month,Yes,Electronic check,95.9,35.38,2745.2,0,50,1026.02,3821.22,dollars
1775-KWJKQ,Two Year,No,Credit card (automatic),8985,26.96,6562.9,12.55,0,1941.12,8491.47,cents
1776-SPBWV,One Year,Yes,Bank transfer (automatic),20.1,41.72,682.1,0,0,1418.48,2100.58,dollars
1777-JYQPJ,Month-to-Month,No,Mailed check,2430,0,38.45,0,0,0,38.45,cents
1779-PWPMG,Two Year,Yes,Bank transfer (automatic),11465,4.59,8333.95,0,0,330.48,8664.43,cents
1784-BXEFA,Month-to-Month,Yes,Mailed check,20.55,4.76,187.35,0,0,47.6,234.95,dollars
1784-EZDKJ,One Year,Yes,Bank transfer (automatic),106.8,29.4,5498.8,0,140,1499.4,7138.2,dollars
1785-BPHTP,Month-to-Month,No,Electronic check,85.45,3.18,2289.9,0,0,89.04,2378.94,dollars
1790-NESIO,Two Year,Yes,Mailed check,20.4,6.56,261.3,0,0,85.28,346.58,dollars
1791-PQHBB,Month-to-Month,Yes,Credit card (automatic),61.2,32.06,125.95,0,0,64.12,190.07,dollars
1792-UXAFY,Month-to-Month,Yes,Electronic check,89.15,30.37,1496.9,0,0,516.29,2013.19,dollars
1794-HBQTJ,Month-to-Month,Yes,Credit card (automatic),4860,6.54,48.6,0,0,6.54,55.14,cents
1794-SWWKL,Month-to-Month,Yes,Bank transfer (automatic),5965,24.36,867.1,32.65,0,365.4,1199.85,cents
1796-JANOW,Month-to-Month,No,Mailed check,19.95,34.57,38.15,0,0,69.14,107.29,dollars
1803-BGNBD,Month-to-Month,Yes,Electronic check,54.3,37.63,654.5,0,130,451.56,1236.06,dollars
1809-DMJHQ,Month-to-Month,No,Mailed check,46,23.89,221.7,0,0,119.45,341.15,dollars
1810-BOHSY,One Year,Yes,Credit card (automatic),9640,35,4911.05,0,0,1785,6696.05,cents
1810-MVMAI,Month-to-Month,No,Electronic check,67.6,48.04,2000.2,0,0,1441.2,3441.4,dollars
1813-JLKWR,One Year,No,Bank transfer (automatic),19.8,23.25,1336.65,0,0,1488,2824.65,dollars
1813-JYWTO,Two Year,No,Bank transfer (automatic),8045,6.23,5737.6,0,130,448.56,6316.16,cents
1814-DKOLC,Month-to-Month,No,Mailed check,25.45,5.41,134.75,0,0,27.05,161.8,dollars
1814-WFGVS,Two Year,No,Mailed check,48.9,0,3527,34.44,0,0,3492.56,dollars
1816-FLZDK,Month-to-Month,No,Mailed check,29.15,0,29.15,0,0,0,29.15,dollars
1818-ESQMW,Month-to-Month,Yes,Electronic check,89.2,39.62,2383.6,0,0,1069.74,3453.34,dollars
1820-DJFPH,Two Year,Yes,Bank transfer (automatic),24.05,48.29,1709.15,0,0,3476.88,5186.03,dollars
1820-TQVEV,Month-to-Month,Yes,Electronic check,69.55,49.43,69.55,0,0,49.43,118.98,dollars
1821-BUCWY,Two Year,Yes,Mailed check,55.65,47.06,1653.85,0,0,1411.8,3065.65,dollars
1830-GGFNM,Two Year,No,Credit card (automatic),9455,19.53,6078.75,0,0,1269.45,7348.2,cents
1830-IPXVJ,Two Year,No,Credit card (automatic),19.75,25.4,1311.6,0,0,1549.4,2861,dollars
1832-PEUTS,Two Year,Yes,Credit card (automatic),89.1,37.75,5411.65,0,0,2340.5,7752.15,dollars
1833-TCXKK,Month-to-Month,Yes,Bank transfer (automatic),107.75,29.81,4882.8,0,0,1341.45,6224.25,dollars
1833-VGRUM,Month-to-Month,Yes,Electronic check,74.2,48.95,74.2,0,0,48.95,123.15,dollars
1834-ABKHQ,One Year,Yes,Bank transfer (automatic),50.95,10.03,2610.65,0,0,521.56,3132.21,dollars
1834-WULEG,One Year,No,Mailed check,20.25,40.81,439.75,0,0,979.44,1419.19,dollars
1837-YQUCE,Two Year,Yes,Bank transfer (automatic),5835,0,4214.25,0,0,0,4214.25,cents
1839-FBNFR,Two Year,Yes,Bank transfer (automatic),1985.0000000000002,32.57,854.8,0,0,1270.23,2125.03,cents
1839-UMACK,One Year,No,Electronic check,25.05,27.64,949.85,0,0,1160.88,2110.73,dollars
1840-BIUOG,One Year,Yes,Electronic check,6870,32.5,1416.2,0,0,650,2066.2,cents
1841-YSJGV,Two Year,Yes,Credit card (automatic),109.95,40.78,7852.4,0,0,2936.16,10788.56,dollars
1842-EZJMK,Month-to-Month,No,Electronic check,10370,34.14,5071.05,36.61,0,1707,6741.44,cents
1843-TLSGD,Two Year,No,Mailed check,20.85,27.62,272.35,0,0,359.06,631.41,dollars
1845-CSBRZ,Two Year,No,Bank transfer (automatic),85.35,40.19,1961.6,0,0,884.18,2845.78,dollars
1845-ZLLIG,Month-to-Month,Yes,Mailed check,5015,20.3,50.15,0,0,20.3,70.45,cents
1846-XWOQN,Month-to-Month,Yes,Electronic check,7015.000000000001,47.97,70.15,0,0,47.97,118.12,cents
1848-LBZHY,Month-to-Month,Yes,Bank transfer (automatic),50.3,33.24,355.1,0,0,232.68,587.78,dollars
